S. 183,L000575,2019-01-17,B000575,B001236,B001243,B001261,C001075,C001096,D000618,E000285,E000295,F000463,H001061,H001079,I000024,K000393,L000577,L000594,M000934,P000449,R000307,R000584,R000605,S001184,S001197,T000250,T000476
S. 184,M000133,2019-01-17,B000944,B001230,B001267,B001277,B001288,C000127,C000141,C000174,C001070,C001088,C001113,D000563,D000622,F000062,G000555,H001042,H001046,H001075,H001076,K000367,K000383,K000384,L000174,M000639,M001111,M001169,M001176,P000595,R000122,R000608,S000033,S000148,S000770,S001181,S001194,S001203,U000039,V000128,W000779,W000802,W000805,W000817
S. 185,S001181,2019-01-17,C001035,C001088,R000122,S001203
S. 186,E000295,2019-01-17,B001310,H001076,L000575,P000612
S. 187,P000449,2019-01-17,B000575,B001236,B001261,C001035,C001096,E000285,H001061,I000055,T000476
S. 188,H001079,2019-01-17
S. 189,K000367,2019-01-17,B001135,K000393,M001183
S. 190,L000577,2019-01-17,B000575,B001243,B001261,B001310,C000880,C001056,C001075,C001095,C001096,C001098,D000618,E000285,E000295,F000463,H001079,H001089,I000024,K000393,L000575,M000355,M000934,P000612,R000307,R000584,R000595,R000605,S001184,S001197,S001217,T000250,T000461,W000437
S. 191,K000367,2019-01-17,B000944,B001230,B001236,B001243,B001267,B001277,B001288,C000141,C001035,C001056,C001070,C001088,C001095,C001096,C001098,D000563,D000622,F000062,G000555,H001042,H001075,H001076,J000300,K000383,K000384,L000174,M000133,M000639,M000934,M001169,M001176,M001197,P000595,R000605,R000608,S000033,S000770,S001181,S001198,S001203,U000039,W000437,W000779,W000802,W000805,W000817
S. 192,A000360,2019-01-18,C001070,C001096,K000367,M001111,M001153,S001217
S. 193,B001277,2019-01-18,C001070,M000133,M001169
S. 194,P000449,2019-01-19
S. 195,P000449,2019-01-19,H001076,K000367,L000577
S. 196,P000449,2019-01-19,C000174,D000618,E000295,H001061,H001075,H001076,J000300,L000575
S. 197,H001046,2019-01-22,B001277,B001288,C000141,C000174,C001113,F000062,G000555,H001075,K000367,L000174,M000133,M001169,M001176,R000122,R000608,S000033,S001194,U000039,V000128,W000779,W000802,W000817
S. 198,W000805,2019-01-22,P000595,W000779
S. 199,S001203,2019-01-24,K000367
S. 200,M000133,2019-01-24,B000944,F000062,G000555,L000174,M001169,M001176,S000033,S000770,S001194,S001203,V000128,W000779,W000817
S. 201,M000639,2019-01-24,B001267,B001277,B001288,C000174,C001113,D000563,D000622,F000062,G000555,H001042,H001075,K000367,M000133,M001111,R000122,S000148,S001203,V000128,W000802,W000817
S. 202,L000577,2019-01-24,C000880,C001056,C001098,P000603,R000584
S. 203,C000880,2019-01-24,A000360,B000575,B000944,B001230,B001236,B001243,B001267,B001277,B001310,C000141,C001035,C001070,C001075,C001088,C001096,D000618,D000622,F000062,F000463,G000359,G000555,G000562,H001046,H001061,H001075,H001076,H001079,I000024,I000055,K000367,K000383,K000393,L000174,M000133,M000639,M000934,M001111,M001153,M001169,M001176,M001183,M001197,P000595,P000603,P000612,R000307,R000584,R000605,S000148,S000770,S001181,S001191,S001198,S001203,T000250,T000464,T000476,U000039,V000128,W000437,W000779,W000817
S. 204,K000384,2019-01-24,B000944,B001267,B001277,B001288,C000174,C001035,C001070,C001088,C001113,D000563,D000622,F000062,H001042,H001046,H001076,J000300,K000367,M000639,M001111,M001183,P000449,S000033,S000770,S001181,S001194,S001203,U000039,V000128,W000779,W000805,W000817
S. 205,W000779,2019-01-24,B000944,B001277,C001070,C001113,E000295,G000386,H001076,K000367,S000770,S001203
S. 206,T000464,2019-01-24,A000360,B000575,B001243,B001277,C001056,C001070,C001088,C001096,E000295,H001042,H001076,I000055,J000300,M000133,M000934,M001153,M001183,P000595,R000595,R000605,S001181,S001191,U000039,W000817
S. 207,B001261,2019-01-24,E000285
S. 208,T000464,2019-01-24,B000575,B000944,B001230,B001236,B001277,C000127,C001070,C001088,C001096,D000622,G000562,H001042,H001075,K000367,L000174,M000133,M000639,M001111,M001153,M001197,P000595,R000608,S000033,S000148,S000770,S001181,S001191,S001203,V000128,W000779,W000802,W000817
S. 209,H001061,2019-01-24,B001261,C000127,S001198,S001203,U000039
S. 210,H001061,2019-01-24,B001261,C001096,D000618,M001197
S. 211,H001061,2019-01-24,B001261,C000127,C001096,C001113,D000618,H001075,M001153,M001176,M001197,S000770,S001191,S001198,S001203,T000464,U000039,W000779,W000817
S. 212,H001061,2019-01-24,M001197
S. 213,J000293,2019-01-24,B001288,B001310,F000062,S001184
S. 214,G000562,2019-01-24
S. 215,T000250,2019-01-24,A000360,B000575,B001236,B001243,B001261,B001310,C000880,C001056,C001095,C001096,C001098,D000618,E000295,F000463,G000386,G000562,H001061,H001079,H001089,I000024,I000055,K000393,L000594,M000355,M000934,M001197,P000612,R000307,R000584,R000595,R000605,S000320,S001217,W000437,Y000064
S. 216,C000127,2019-01-24,M001111
S. 217,B001261,2019-01-24,C001056,C001088,E000285,G000386,R000584
S. 218,B001261,2019-01-24,C001096,E000285,H001061,L000577
S. 219,B000944,2019-01-24,D000563
S. 220,G000562,2019-01-24
S. 221,G000562,2019-01-24,C001035,C001075,D000618,M000934,M001183
S. 222,J000300,2019-01-24,B001230,C000141,H001042,K000367,K000384,M001176,S001181,S001194,V000128,W000779,W000805
S. 223,D000563,2019-01-24,B000944
S. 224,M001153,2019-01-24,S001198
S. 225,I000055,2019-01-24,A000360,B000575,B001236,C000141,C001035,C001047,C001056,C001070,D000622,H001079,K000383,K000384,K000393,P000449,V000128,W000437,W000805
S. 226,M000934,2019-01-24,C000880,C001096,D000618,G000562,L000575,M001197,R000584,R000605,T000250
S. 227,M001153,2019-01-25,B001230,C000127,C000880,C001047,C001088,C001096,C001113,D000618,G000555,H001046,H001061,H001075,K000367,M001111,M001176,M001197,R000584,R000608,S000033,S001191,S001194,S001198,S001203,T000464,T000476,U000039,V000128,W000779,W000817
S. 228,C001075,2019-01-25,J000300
